Timestamp,IP_Address,Country,AthleteNames,Sports,Age,Gender,Nationality,Match_or_sport_event_dates,Outcomes,Medals,Ranks,Stadiums,Athlete_Height,Athlete_Weight,Date_of_Birth
2024-05-10 21:25:18.601140,102.3.86.58,Russia,Michael Phelps,Swimming,35,Female,China,2024-05-10 21:25:18.601183,Win,Bronze,8,Olympic Stadium,214,118,1984-05-10 21:25:18.601209
2024-05-10 21:25:18.601370,98.247.113.163,China,Usain Bolt,Swimming,24,Male,Russia,2024-05-10 21:25:18.601408,Lose,Bronze,6,Madison Square Garden,152,96,1984-05-10 21:25:18.601487
2024-05-10 21:25:18.604830,137.214.35.139,India,Lionel Messi,Tennis,39,Male,Germany,2024-05-10 21:25:18.604890,Win,,1,Wembley Stadium,189,120,1998-05-10 21:25:18.604919
2024-05-10 21:25:18.605110,110.232.78.119,USA,Simone Biles,Soccer,36,Female,USA,2024-05-10 21:25:18.605148,Draw,Bronze,7,Wembley Stadium,212,134,1997-05-10 21:25:18.605170
2024-05-10 21:25:18.605414,125.40.207.217,India,Simone Biles,Gymnastics,40,Female,USA,2024-05-10 21:25:18.605462,Draw,,5,Olympic Stadium,202,80,1990-05-10 21:25:18.605490
2024-05-10 21:25:18.606958,20.112.133.60,China,Serena Williams,Tennis,21,Female,Russia,2024-05-10 21:25:18.607014,Draw,Silver,3,Wembley Stadium,159,123,1998-05-10 21:25:18.607041
2024-05-10 21:25:18.607240,93.72.207.43,Russia,Serena Williams,Swimming,22,Male,India,2024-05-10 21:25:18.607280,Lose,Silver,2,Wembley Stadium,155,50,1993-05-10 21:25:18.607305
2024-05-10 21:25:18.607480,26.215.207.180,China,Simone Biles,Athletics,25,Female,USA,2024-05-10 21:25:18.607517,Win,Bronze,9,Madison Square Garden,163,68,1998-05-10 21:25:18.607541
2024-05-10 21:25:18.607793,189.42.72.128,USA,Michael Phelps,Athletics,35,Male,Russia,2024-05-10 21:25:18.607838,Win,Gold,6,Olympic Stadium,163,88,1995-05-10 21:25:18.607863
2024-05-10 21:25:18.608098,78.170.69.162,Russia,Serena Williams,Swimming,23,Female,India,2024-05-10 21:25:18.608141,Win,,3,Wembley Stadium,215,87,1994-05-10 21:25:18.608166
2024-05-10 21:25:18.608398,212.201.104.46,China,Michael Phelps,Tennis,27,Female,Russia,2024-05-10 21:25:18.608437,Lose,Silver,1,Olympic Stadium,174,62,2005-05-10 21:25:18.608460
2024-05-10 21:25:18.608617,211.210.116.2,Germany,Lionel Messi,Tennis,21,Female,Germany,2024-05-10 21:25:18.608655,Draw,Silver,8,Madison Square Garden,196,62,1988-05-10 21:25:18.608678
2024-05-10 21:25:18.608890,145.149.254.183,Russia,Serena Williams,Tennis,22,Male,Germany,2024-05-10 21:25:18.608930,Win,Silver,8,Madison Square Garden,209,118,1988-05-10 21:25:18.608954
2024-05-10 21:25:18.609172,236.50.107.113,Russia,Michael Phelps,Swimming,29,Female,China,2024-05-10 21:25:18.609212,Lose,Silver,7,Madison Square Garden,197,115,1987-05-10 21:25:18.609234
2024-05-10 21:25:18.609470,75.29.222.148,Russia,Michael Phelps,Tennis,38,Female,Russia,2024-05-10 21:25:18.609516,Win,,9,Wembley Stadium,190,141,2005-05-10 21:25:18.609563
2024-05-10 21:25:18.609756,46.71.124.120,Russia,Michael Phelps,Gymnastics,31,Female,Russia,2024-05-10 21:25:18.609795,Win,,7,Bird's Nest,195,96,1984-05-10 21:25:18.609822
2024-05-10 21:25:18.610215,46.13.218.108,Germany,Lionel Messi,Tennis,21,Male,Germany,2024-05-10 21:25:18.610274,Win,Bronze,3,Madison Square Garden,176,99,1996-05-10 21:25:18.610305
2024-05-10 21:25:18.610517,255.181.236.200,India,Serena Williams,Gymnastics,19,Female,Russia,2024-05-10 21:25:18.610559,Win,Gold,1,Bird's Nest,159,65,1984-05-10 21:25:18.610585
2024-05-10 21:25:18.614093,159.104.154.224,Russia,Lionel Messi,Tennis,40,Female,China,2024-05-10 21:25:18.614154,Draw,Gold,1,Olympic Stadium,208,72,1994-05-10 21:25:18.614183
2024-05-10 21:25:18.614380,90.250.114.71,India,Lionel Messi,Soccer,22,Female,USA,2024-05-10 21:25:18.614411,Lose,,8,Olympic Stadium,171,66,1995-05-10 21:25:18.614425
2024-05-10 21:25:18.614519,28.204.115.73,Germany,Lionel Messi,Swimming,37,Female,Germany,2024-05-10 21:25:18.614540,Win,Silver,3,Madison Square Garden,152,133,1989-05-10 21:25:18.614552
2024-05-10 21:25:18.614639,76.222.209.253,India,Usain Bolt,Gymnastics,25,Female,China,2024-05-10 21:25:18.614658,Draw,Silver,1,Olympic Stadium,215,59,2000-05-10 21:25:18.614671
2024-05-10 21:25:18.614860,169.146.44.202,India,Lionel Messi,Tennis,39,Male,USA,2024-05-10 21:25:18.614906,Win,Bronze,7,Bird's Nest,196,94,1997-05-10 21:25:18.614955
2024-05-10 21:25:18.615185,31.96.117.55,USA,Lionel Messi,Soccer,22,Female,Russia,2024-05-10 21:25:18.615241,Lose,,2,Madison Square Garden,183,61,2004-05-10 21:25:18.615285
2024-05-10 21:25:18.615431,63.217.130.65,India,Michael Phelps,Soccer,18,Male,China,2024-05-10 21:25:18.615474,Win,Gold,1,Wembley Stadium,170,84,2004-05-10 21:25:18.615528
2024-05-10 21:25:18.615724,59.125.117.4,Germany,Lionel Messi,Athletics,29,Female,USA,2024-05-10 21:25:18.615790,Lose,Bronze,6,Olympic Stadium,166,70,1992-05-10 21:25:18.615811
2024-05-10 21:25:18.615923,208.179.228.77,China,Usain Bolt,Athletics,23,Male,Germany,2024-05-10 21:25:18.615944,Lose,Gold,4,Bird's Nest,197,122,1994-05-10 21:25:18.615957
2024-05-10 21:25:18.616042,231.112.164.144,China,Simone Biles,Athletics,29,Female,USA,2024-05-10 21:25:18.616061,Win,,9,Bird's Nest,181,74,2003-05-10 21:25:18.616072
2024-05-10 21:25:18.616214,190.159.52.204,India,Michael Phelps,Swimming,39,Female,Germany,2024-05-10 21:25:18.616236,Draw,,1,Madison Square Garden,214,123,2005-05-10 21:25:18.616249
2024-05-10 21:25:18.616346,23.150.225.44,China,Michael Phelps,Athletics,30,Male,Germany,2024-05-10 21:25:18.616364,Win,,10,Madison Square Garden,167,59,1998-05-10 21:25:18.616377
2024-05-10 21:25:18.616570,228.158.142.47,USA,Simone Biles,Soccer,21,Male,Germany,2024-05-10 21:25:18.616610,Draw,Bronze,3,Madison Square Garden,214,123,1990-05-10 21:25:18.616621
2024-05-10 21:25:18.616799,123.205.53.20,Germany,Simone Biles,Athletics,33,Female,Russia,2024-05-10 21:25:18.616829,Draw,Bronze,10,Olympic Stadium,206,102,1996-05-10 21:25:18.616843
2024-05-10 21:25:18.617027,5.188.213.92,Russia,Michael Phelps,Soccer,22,Male,India,2024-05-10 21:25:18.617068,Lose,Gold,7,Bird's Nest,164,106,1997-05-10 21:25:18.617092
2024-05-10 21:25:18.617262,231.37.54.143,China,Michael Phelps,Tennis,30,Female,China,2024-05-10 21:25:18.617299,Lose,Bronze,6,Bird's Nest,204,127,2005-05-10 21:25:18.617325
2024-05-10 21:25:18.617600,74.131.50.15,Germany,Simone Biles,Soccer,22,Male,India,2024-05-10 21:25:18.617653,Win,Silver,10,Wembley Stadium,157,58,1985-05-10 21:25:18.617679
2024-05-10 21:25:18.617886,86.249.227.234,China,Serena Williams,Tennis,28,Female,USA,2024-05-10 21:25:18.617934,Draw,Bronze,5,Madison Square Garden,153,77,2003-05-10 21:25:18.617959
2024-05-10 21:25:18.618210,65.8.213.53,USA,Simone Biles,Gymnastics,24,Male,Russia,2024-05-10 21:25:18.618303,Draw,Bronze,10,Olympic Stadium,187,62,1990-05-10 21:25:18.618336
2024-05-10 21:25:18.618923,151.207.92.192,Russia,Serena Williams,Athletics,29,Male,USA,2024-05-10 21:25:18.619068,Draw,Gold,2,Wembley Stadium,174,69,1994-05-10 21:25:18.619106
2024-05-10 21:25:18.619696,193.58.213.179,China,Lionel Messi,Soccer,29,Male,USA,2024-05-10 21:25:18.619745,Win,Bronze,9,Bird's Nest,207,83,1986-05-10 21:25:18.619763
2024-05-10 21:25:18.619966,58.6.83.9,India,Lionel Messi,Gymnastics,19,Male,India,2024-05-10 21:25:18.620046,Draw,Bronze,7,Wembley Stadium,156,115,1996-05-10 21:25:18.620087
2024-05-10 21:25:18.620307,182.57.201.66,India,Lionel Messi,Tennis,34,Female,Germany,2024-05-10 21:25:18.620354,Draw,Bronze,8,Olympic Stadium,195,50,2006-05-10 21:25:18.620380
2024-05-10 21:25:18.620617,36.1.7.186,Russia,Lionel Messi,Tennis,35,Male,USA,2024-05-10 21:25:18.620650,Draw,Gold,8,Olympic Stadium,174,94,1993-05-10 21:25:18.620664
2024-05-10 21:25:18.620769,50.102.111.220,USA,Usain Bolt,Soccer,37,Male,USA,2024-05-10 21:25:18.620805,Win,Silver,8,Olympic Stadium,192,78,2006-05-10 21:25:18.620831
2024-05-10 21:25:18.620995,138.19.214.24,Russia,Simone Biles,Gymnastics,21,Male,India,2024-05-10 21:25:18.621037,Draw,,10,Wembley Stadium,213,144,1987-05-10 21:25:18.621062
2024-05-10 21:25:18.621310,47.168.50.137,Germany,Serena Williams,Gymnastics,24,Female,China,2024-05-10 21:25:18.621339,Draw,,2,Wembley Stadium,212,110,1997-05-10 21:25:18.621352
2024-05-10 21:25:18.621556,103.13.137.17,India,Lionel Messi,Athletics,28,Female,Russia,2024-05-10 21:25:18.621649,Lose,Silver,2,Madison Square Garden,174,105,1992-05-10 21:25:18.621684
2024-05-10 21:25:18.621899,52.189.215.104,China,Serena Williams,Swimming,27,Female,India,2024-05-10 21:25:18.621939,Lose,Bronze,8,Bird's Nest,151,59,1984-05-10 21:25:18.621951
2024-05-10 21:25:18.622045,161.21.116.96,India,Usain Bolt,Athletics,37,Female,USA,2024-05-10 21:25:18.622065,Win,,7,Madison Square Garden,211,111,1999-05-10 21:25:18.622076
2024-05-10 21:25:18.622156,85.115.188.146,Russia,Michael Phelps,Swimming,34,Male,USA,2024-05-10 21:25:18.622175,Draw,Silver,10,Olympic Stadium,150,64,1985-05-10 21:25:18.622186
2024-05-10 21:25:18.622426,164.97.145.159,Russia,Simone Biles,Swimming,40,Female,India,2024-05-10 21:25:18.622478,Win,Silver,3,Bird's Nest,164,63,1996-05-10 21:25:18.622500
2024-05-10 21:25:18.622632,153.21.20.217,Russia,Usain Bolt,Gymnastics,21,Male,Russia,2024-05-10 21:25:18.622666,Lose,,7,Madison Square Garden,195,129,1984-05-10 21:25:18.622682
2024-05-10 21:25:18.622930,222.178.187.73,Russia,Usain Bolt,Gymnastics,27,Male,USA,2024-05-10 21:25:18.623003,Win,Silver,5,Olympic Stadium,207,112,1991-05-10 21:25:18.623039
2024-05-10 21:25:18.623245,136.87.52.142,Germany,Michael Phelps,Soccer,33,Male,Russia,2024-05-10 21:25:18.623285,Draw,Bronze,5,Madison Square Garden,174,92,1996-05-10 21:25:18.623301
2024-05-10 21:25:18.623431,229.119.126.101,India,Michael Phelps,Swimming,23,Male,Russia,2024-05-10 21:25:18.623481,Draw,,4,Bird's Nest,170,102,2005-05-10 21:25:18.623513
2024-05-10 21:25:18.623664,17.55.189.219,USA,Simone Biles,Athletics,39,Female,Russia,2024-05-10 21:25:18.623698,Win,Gold,8,Wembley Stadium,212,109,1987-05-10 21:25:18.623712
2024-05-10 21:25:18.623811,247.100.84.179,Germany,Simone Biles,Soccer,20,Male,USA,2024-05-10 21:25:18.623833,Win,Silver,7,Wembley Stadium,170,54,1990-05-10 21:25:18.623845
2024-05-10 21:25:18.623926,172.117.70.163,Russia,Michael Phelps,Tennis,36,Female,Germany,2024-05-10 21:25:18.623946,Draw,,8,Olympic Stadium,192,70,1998-05-10 21:25:18.623958
2024-05-10 21:25:18.624040,217.17.55.79,India,Serena Williams,Tennis,39,Male,Germany,2024-05-10 21:25:18.624060,Draw,Gold,5,Bird's Nest,208,125,1990-05-10 21:25:18.624092
2024-05-10 21:25:18.624194,168.49.225.145,USA,Lionel Messi,Swimming,36,Male,USA,2024-05-10 21:25:18.624219,Win,Gold,9,Wembley Stadium,201,80,2000-05-10 21:25:18.624239
2024-05-10 21:25:18.624330,82.189.100.76,Germany,Michael Phelps,Gymnastics,37,Male,USA,2024-05-10 21:25:18.624349,Win,Bronze,3,Olympic Stadium,213,144,1992-05-10 21:25:18.624360
2024-05-10 21:25:18.624436,3.118.237.206,China,Michael Phelps,Swimming,20,Female,Germany,2024-05-10 21:25:18.624454,Win,Gold,4,Madison Square Garden,182,139,1998-05-10 21:25:18.624465
2024-05-10 21:25:18.624540,5.149.90.42,Germany,Simone Biles,Swimming,32,Female,Russia,2024-05-10 21:25:18.624558,Win,,5,Wembley Stadium,218,70,2002-05-10 21:25:18.624569
2024-05-10 21:25:18.624643,14.19.246.80,Russia,Lionel Messi,Soccer,25,Male,China,2024-05-10 21:25:18.624660,Win,,6,Olympic Stadium,156,123,1989-05-10 21:25:18.624671
2024-05-10 21:25:18.624745,51.116.15.178,USA,Usain Bolt,Tennis,31,Male,USA,2024-05-10 21:25:18.624763,Draw,,7,Wembley Stadium,197,80,1996-05-10 21:25:18.624775
2024-05-10 21:25:18.624848,195.165.114.183,Russia,Michael Phelps,Tennis,23,Female,Germany,2024-05-10 21:25:18.624881,Win,Silver,9,Wembley Stadium,156,69,1984-05-10 21:25:18.624894
2024-05-10 21:25:18.625426,157.64.32.206,India,Usain Bolt,Athletics,25,Female,Russia,2024-05-10 21:25:18.625457,Lose,,9,Wembley Stadium,187,56,1991-05-10 21:25:18.625470
2024-05-10 21:25:18.625562,227.146.193.41,Russia,Serena Williams,Soccer,29,Female,India,2024-05-10 21:25:18.625583,Win,Gold,2,Madison Square Garden,205,127,2004-05-10 21:25:18.625595
2024-05-10 21:25:18.625681,122.57.102.217,USA,Simone Biles,Soccer,30,Female,China,2024-05-10 21:25:18.625700,Lose,Bronze,10,Wembley Stadium,208,107,1990-05-10 21:25:18.625712
2024-05-10 21:25:18.625794,230.53.223.204,India,Michael Phelps,Gymnastics,39,Male,India,2024-05-10 21:25:18.625813,Win,Gold,7,Madison Square Garden,177,95,2006-05-10 21:25:18.625825
2024-05-10 21:25:18.632903,16.134.100.146,USA,Serena Williams,Tennis,38,Male,China,2024-05-10 21:25:18.633010,Lose,Gold,6,Olympic Stadium,155,73,1991-05-10 21:25:18.633045
2024-05-10 21:25:18.633492,57.183.101.102,India,Usain Bolt,Soccer,18,Female,USA,2024-05-10 21:25:18.633560,Draw,Gold,4,Bird's Nest,172,55,1993-05-10 21:25:18.633593
2024-05-10 21:25:18.633873,27.12.69.201,China,Michael Phelps,Soccer,38,Female,USA,2024-05-10 21:25:18.633922,Draw,Gold,6,Olympic Stadium,194,139,1988-05-10 21:25:18.633948
2024-05-10 21:25:18.634280,133.188.76.52,Russia,Lionel Messi,Tennis,35,Female,Germany,2024-05-10 21:25:18.634329,Draw,Gold,2,Bird's Nest,197,83,1999-05-10 21:25:18.634354
2024-05-10 21:25:18.635345,2.5.5.179,Russia,Michael Phelps,Soccer,35,Male,Germany,2024-05-10 21:25:18.635436,Lose,Silver,8,Wembley Stadium,169,130,1984-05-10 21:25:18.635465
2024-05-10 21:25:18.635668,169.170.171.207,India,Michael Phelps,Tennis,33,Male,Germany,2024-05-10 21:25:18.635708,Lose,Bronze,4,Bird's Nest,174,83,1990-05-10 21:25:18.635730
2024-05-10 21:25:18.635904,223.64.118.172,Germany,Serena Williams,Tennis,39,Male,USA,2024-05-10 21:25:18.635946,Win,,8,Madison Square Garden,176,131,1995-05-10 21:25:18.635971
2024-05-10 21:25:18.636144,92.93.219.6,Germany,Usain Bolt,Tennis,25,Male,China,2024-05-10 21:25:18.636185,Draw,Silver,8,Wembley Stadium,187,91,2005-05-10 21:25:18.636211
2024-05-10 21:25:18.636383,213.125.134.246,USA,Lionel Messi,Gymnastics,19,Female,India,2024-05-10 21:25:18.636424,Win,Gold,2,Madison Square Garden,214,84,1994-05-10 21:25:18.636448
2024-05-10 21:25:18.636945,245.116.70.126,China,Simone Biles,Soccer,20,Male,Russia,2024-05-10 21:25:18.637003,Lose,Gold,4,Wembley Stadium,194,124,2000-05-10 21:25:18.637029
2024-05-10 21:25:18.637242,217.217.204.183,Russia,Lionel Messi,Swimming,35,Male,Russia,2024-05-10 21:25:18.637284,Lose,,3,Olympic Stadium,208,115,2003-05-10 21:25:18.637310
2024-05-10 21:25:18.637478,4.49.13.149,USA,Lionel Messi,Gymnastics,27,Male,India,2024-05-10 21:25:18.637518,Draw,,7,Bird's Nest,164,108,1984-05-10 21:25:18.637541
2024-05-10 21:25:18.638527,223.49.50.217,India,Usain Bolt,Tennis,38,Male,Germany,2024-05-10 21:25:18.638563,Win,Bronze,4,Bird's Nest,215,83,2003-05-10 21:25:18.639292
2024-05-10 21:25:18.640823,121.93.129.235,India,Simone Biles,Athletics,20,Male,USA,2024-05-10 21:25:18.640902,Draw,,9,Olympic Stadium,201,64,1999-05-10 21:25:18.640930
2024-05-10 21:25:18.641192,103.194.124.14,India,Michael Phelps,Swimming,26,Female,Russia,2024-05-10 21:25:18.641256,Draw,Gold,5,Olympic Stadium,179,75,2004-05-10 21:25:18.641293
2024-05-10 21:25:18.641591,131.248.38.144,Germany,Simone Biles,Athletics,22,Female,Russia,2024-05-10 21:25:18.641633,Lose,Silver,3,Bird's Nest,218,99,1997-05-10 21:25:18.641657
2024-05-10 21:25:18.641897,189.146.105.227,India,Serena Williams,Swimming,29,Female,Russia,2024-05-10 21:25:18.641976,Lose,Bronze,3,Wembley Stadium,164,129,1991-05-10 21:25:18.642001
2024-05-10 21:25:18.642219,39.20.151.119,Germany,Simone Biles,Soccer,40,Female,India,2024-05-10 21:25:18.642265,Draw,Bronze,2,Bird's Nest,165,77,2000-05-10 21:25:18.642292
2024-05-10 21:25:18.642491,207.230.112.137,China,Lionel Messi,Soccer,26,Female,China,2024-05-10 21:25:18.642539,Lose,Silver,4,Bird's Nest,200,121,2002-05-10 21:25:18.642565
2024-05-10 21:25:18.642791,149.126.193.32,India,Lionel Messi,Soccer,34,Female,India,2024-05-10 21:25:18.642846,Win,Silver,2,Bird's Nest,178,126,1985-05-10 21:25:18.642878
2024-05-10 21:25:18.643152,210.84.67.153,Germany,Serena Williams,Soccer,27,Female,Russia,2024-05-10 21:25:18.643233,Win,Bronze,5,Madison Square Garden,207,55,1984-05-10 21:25:18.643274
2024-05-10 21:25:18.643528,204.46.110.234,China,Serena Williams,Athletics,38,Female,USA,2024-05-10 21:25:18.643572,Lose,Silver,9,Bird's Nest,161,79,2001-05-10 21:25:18.643598
2024-05-10 21:25:18.643769,143.187.228.141,Russia,Michael Phelps,Athletics,34,Male,China,2024-05-10 21:25:18.643808,Lose,Bronze,4,Wembley Stadium,198,142,1988-05-10 21:25:18.643831
2024-05-10 21:25:18.644000,220.187.112.152,Russia,Usain Bolt,Athletics,23,Female,Russia,2024-05-10 21:25:18.644040,Draw,Bronze,5,Madison Square Garden,202,130,2001-05-10 21:25:18.644158
2024-05-10 21:25:18.644376,84.152.126.67,Russia,Serena Williams,Swimming,26,Male,Germany,2024-05-10 21:25:18.644422,Win,Silver,10,Madison Square Garden,198,79,1986-05-10 21:25:18.644449
2024-05-10 21:25:18.644875,249.112.157.55,Germany,Simone Biles,Athletics,18,Female,China,2024-05-10 21:25:18.644942,Lose,Gold,3,Wembley Stadium,159,73,2005-05-10 21:25:18.644971
2024-05-10 21:25:18.645157,18.128.226.104,India,Serena Williams,Soccer,39,Female,Russia,2024-05-10 21:25:18.645197,Draw,Silver,4,Bird's Nest,171,99,2000-05-10 21:25:18.645211
2024-05-10 21:25:18.645311,207.24.151.198,Germany,Simone Biles,Swimming,32,Female,Russia,2024-05-10 21:25:18.645333,Win,Gold,8,Madison Square Garden,197,80,2000-05-10 21:25:18.645345
2024-05-10 21:25:18.645433,148.246.143.60,India,Usain Bolt,Tennis,40,Female,Germany,2024-05-10 21:25:18.645454,Draw,Silver,1,Wembley Stadium,218,53,1994-05-10 21:25:18.645466
2024-05-10 21:25:18.645582,42.40.187.128,Russia,Usain Bolt,Gymnastics,24,Female,China,2024-05-10 21:25:18.645627,Draw,Bronze,3,Madison Square Garden,185,147,2000-05-10 21:25:18.645650
2024-05-10 21:25:18.645810,49.180.108.245,Germany,Serena Williams,Soccer,34,Male,Germany,2024-05-10 21:25:18.645848,Draw,Gold,6,Bird's Nest,178,60,2002-05-10 21:25:18.645873
2024-05-10 21:25:18.645985,196.241.149.164,USA,Lionel Messi,Athletics,21,Male,China,2024-05-10 21:25:18.646005,Lose,Gold,3,Madison Square Garden,204,58,1995-05-10 21:25:18.646029
2024-05-10 21:25:18.646182,51.233.238.241,Germany,Usain Bolt,Swimming,27,Female,China,2024-05-10 21:25:18.646219,Lose,Gold,9,Olympic Stadium,165,68,1984-05-10 21:25:18.646242
2024-05-10 21:25:18.646414,57.26.111.86,China,Michael Phelps,Gymnastics,19,Male,USA,2024-05-10 21:25:18.646455,Lose,Bronze,7,Olympic Stadium,191,81,2002-05-10 21:25:18.646480
2024-05-10 21:25:18.646994,231.214.103.38,China,Lionel Messi,Swimming,26,Male,USA,2024-05-10 21:25:18.647095,Win,,6,Madison Square Garden,199,63,1986-05-10 21:25:18.647137
2024-05-10 21:25:18.647392,207.62.74.175,Russia,Michael Phelps,Swimming,21,Male,China,2024-05-10 21:25:18.647438,Win,Gold,10,Olympic Stadium,169,84,1989-05-10 21:25:18.647476
2024-05-10 21:25:18.648624,149.177.8.50,Russia,Lionel Messi,Gymnastics,39,Male,USA,2024-05-10 21:25:18.648694,Lose,,4,Olympic Stadium,196,78,2005-05-10 21:25:18.648722
2024-05-10 21:25:18.649110,182.129.76.241,Russia,Lionel Messi,Gymnastics,22,Female,Germany,2024-05-10 21:25:18.649166,Draw,Silver,5,Wembley Stadium,193,84,2000-05-10 21:25:18.649192
2024-05-10 21:25:18.649346,242.94.154.86,India,Michael Phelps,Soccer,28,Male,Russia,2024-05-10 21:25:18.649380,Lose,Gold,2,Madison Square Garden,217,116,1998-05-10 21:25:18.649410
2024-05-10 21:25:18.649505,105.113.72.230,USA,Simone Biles,Gymnastics,19,Male,Germany,2024-05-10 21:25:18.649524,Lose,,2,Wembley Stadium,197,126,1986-05-10 21:25:18.649536
2024-05-10 21:25:18.649620,30.107.239.53,India,Simone Biles,Tennis,30,Female,India,2024-05-10 21:25:18.649650,Win,Bronze,6,Wembley Stadium,212,77,1989-05-10 21:25:18.649662
2024-05-10 21:25:18.649738,206.108.56.230,Germany,Lionel Messi,Soccer,24,Male,India,2024-05-10 21:25:18.649757,Draw,Silver,6,Olympic Stadium,196,129,1995-05-10 21:25:18.649769
2024-05-10 21:25:18.649844,255.51.19.189,India,Serena Williams,Athletics,26,Male,China,2024-05-10 21:25:18.649862,Lose,Silver,2,Olympic Stadium,192,64,1999-05-10 21:25:18.649873
2024-05-10 21:25:18.649948,93.218.114.71,Russia,Michael Phelps,Gymnastics,27,Male,Germany,2024-05-10 21:25:18.649966,Win,Gold,10,Wembley Stadium,198,118,1999-05-10 21:25:18.649977
2024-05-10 21:25:18.650052,233.176.80.83,India,Michael Phelps,Athletics,29,Female,China,2024-05-10 21:25:18.650070,Lose,,3,Bird's Nest,182,121,1992-05-10 21:25:18.650081
2024-05-10 21:25:18.650155,140.84.81.201,Germany,Usain Bolt,Gymnastics,36,Male,USA,2024-05-10 21:25:18.650173,Win,Gold,1,Wembley Stadium,159,112,1995-05-10 21:25:18.650184
2024-05-10 21:25:18.650259,199.56.126.71,China,Michael Phelps,Tennis,36,Male,China,2024-05-10 21:25:18.650278,Lose,Gold,10,Olympic Stadium,185,126,2004-05-10 21:25:18.650289
2024-05-10 21:25:18.650363,119.82.2.52,Germany,Usain Bolt,Soccer,19,Female,China,2024-05-10 21:25:18.650381,Lose,Bronze,6,Bird's Nest,165,149,1997-05-10 21:25:18.650393
2024-05-10 21:25:18.650467,183.35.197.221,Germany,Lionel Messi,Soccer,27,Female,India,2024-05-10 21:25:18.650486,Lose,Gold,4,Bird's Nest,207,90,2002-05-10 21:25:18.650497
2024-05-10 21:25:18.650572,235.177.81.165,Russia,Michael Phelps,Athletics,28,Male,USA,2024-05-10 21:25:18.650590,Lose,,4,Madison Square Garden,207,76,1993-05-10 21:25:18.650601
2024-05-10 21:25:18.651358,168.165.125.75,India,Michael Phelps,Athletics,23,Female,Germany,2024-05-10 21:25:18.651387,Lose,Bronze,6,Madison Square Garden,157,66,1987-05-10 21:25:18.651420
2024-05-10 21:25:18.651603,248.91.18.42,China,Lionel Messi,Swimming,22,Female,Russia,2024-05-10 21:25:18.651636,Draw,Bronze,10,Wembley Stadium,155,50,2002-05-10 21:25:18.651661
2024-05-10 21:25:18.651831,165.178.113.241,Germany,Serena Williams,Soccer,40,Female,India,2024-05-10 21:25:18.651875,Win,Bronze,5,Bird's Nest,190,120,2006-05-10 21:25:18.651902
2024-05-10 21:25:18.652547,71.9.53.153,China,Michael Phelps,Gymnastics,28,Female,China,2024-05-10 21:25:18.652604,Win,,3,Olympic Stadium,172,50,2002-05-10 21:25:18.652630
2024-05-10 21:25:18.653242,59.189.221.228,Germany,Usain Bolt,Tennis,33,Male,India,2024-05-10 21:25:18.653302,Lose,Gold,2,Olympic Stadium,206,86,1992-05-10 21:25:18.653327
2024-05-10 21:25:18.653748,252.53.133.118,Russia,Usain Bolt,Soccer,29,Female,Germany,2024-05-10 21:25:18.653813,Lose,Bronze,3,Bird's Nest,207,79,1996-05-10 21:25:18.654059
2024-05-10 21:25:18.654237,8.29.240.197,India,Lionel Messi,Soccer,31,Male,USA,2024-05-10 21:25:18.654262,Lose,Bronze,1,Olympic Stadium,198,112,1994-05-10 21:25:18.654276
2024-05-10 21:25:18.654386,140.113.163.111,Russia,Lionel Messi,Athletics,25,Male,China,2024-05-10 21:25:18.654508,Draw,Gold,6,Olympic Stadium,182,56,1990-05-10 21:25:18.654569
2024-05-10 21:25:18.654802,159.92.21.247,China,Usain Bolt,Soccer,35,Male,India,2024-05-10 21:25:18.654831,Lose,Gold,3,Madison Square Garden,183,114,1997-05-10 21:25:18.654845
2024-05-10 21:25:18.654955,152.65.79.242,USA,Michael Phelps,Athletics,38,Female,China,2024-05-10 21:25:18.654976,Draw,,3,Olympic Stadium,211,72,1992-05-10 21:25:18.654988
2024-05-10 21:25:18.655075,22.95.120.241,China,Serena Williams,Athletics,29,Female,Germany,2024-05-10 21:25:18.655095,Draw,Gold,5,Olympic Stadium,164,124,1996-05-10 21:25:18.655201
2024-05-10 21:25:18.655402,171.100.81.156,India,Usain Bolt,Gymnastics,36,Male,China,2024-05-10 21:25:18.655427,Lose,Gold,3,Olympic Stadium,186,91,1985-05-10 21:25:18.655469
2024-05-10 21:25:18.655613,55.67.33.157,USA,Michael Phelps,Swimming,25,Female,USA,2024-05-10 21:25:18.655637,Draw,,10,Bird's Nest,216,106,1987-05-10 21:25:18.655660
2024-05-10 21:25:18.655942,145.157.251.109,India,Usain Bolt,Swimming,33,Female,Germany,2024-05-10 21:25:18.655980,Lose,Gold,2,Olympic Stadium,182,82,2006-05-10 21:25:18.655995
2024-05-10 21:25:18.656113,212.139.112.163,Germany,Usain Bolt,Swimming,21,Female,India,2024-05-10 21:25:18.656136,Win,,1,Bird's Nest,196,73,2002-05-10 21:25:18.656147
2024-05-10 21:25:18.656235,77.99.231.56,USA,Serena Williams,Tennis,20,Male,Russia,2024-05-10 21:25:18.656255,Draw,Gold,3,Olympic Stadium,219,105,1996-05-10 21:25:18.656267
2024-05-10 21:25:18.656350,143.207.227.252,Russia,Lionel Messi,Athletics,34,Female,China,2024-05-10 21:25:18.656371,Lose,Bronze,5,Olympic Stadium,172,63,2006-05-10 21:25:18.656383
